"","system.index","CATEGORIA","COD_UICN","NOMBRE","SQ_KM","SUBCAT","sqKmLost","landCoverCode","year","key","sqKmBurned"
"2333","2_0000c5755af7c8e60712","Parque Nacional","II - UICN","Manolo Tavarez Justo",351.727,"PARQUE NACIONAL",NA,"38",2011,"2_0000c5755af7c8e60712_lc38",NA
"2334","2_000021295758d2f5ec63","Reserva Natural","V - UICN","Alto Mao",210.115,"RESERVA FORESTAL",NA,"38",2011,"2_000021295758d2f5ec63_lc38",NA
"2335","2_00003b22da69d14df7b5","Reserva Natural","V - UICN","Guanito",68.945,"RESERVA FORESTAL",NA,"38",2011,"2_00003b22da69d14df7b5_lc38",NA
"2336","2_00009e17e4b60d308897","Reserva Natural","V - UICN","Arroyo Cano",23.899,"RESERVA FORESTAL",NA,"38",2011,"2_00009e17e4b60d308897_lc38",NA
"2337","2_00004722907bd72f7ed9","Reserva Natural","V - UICN","Villarpando",79.551,"RESERVA FORESTAL",NA,"38",2011,"2_00004722907bd72f7ed9_lc38",NA
"2338","2_000083c1408c82a3d250","RESERVAS NATURALES","V - UICN","Barrero",310.642,"RESERVA FORESTAL",NA,"38",2011,"2_000083c1408c82a3d250_lc38",NA
"2339","2_0000d1fda9eb311324b3","Parque Nacional","II - UICN","Anacaona",538.931,"PARQUE NACIONAL",NA,"38",2011,"2_0000d1fda9eb311324b3_lc38",NA
"2340","2_0000c7e25551cf31d5f4","RESERVAS NATURALES","V - UICN","Cabeza de Toro",375.619,"RESERVA FORESTAL",NA,"38",2011,"2_0000c7e25551cf31d5f4_lc38",NA
"2341","2_0000e4f5edfbaeb81658","Parque Nacional","II - UICN","Sierra de Neiba",183,"PARQUE NACIONAL",NA,"38",2011,"2_0000e4f5edfbaeb81658_lc38",NA
"2342","2_0000834349b2e6e5402f","Monumento Natural","III - UICN","Cerro de San Francisco",4.025,"MONUMENTO NATURAL",NA,"38",2011,"2_0000834349b2e6e5402f_lc38",NA
"2343","2_0000b2b9f5eb60eb3439","Parque Nacional","II - UICN","Nalga de Maco",165.849,"PARQUE NACIONAL",NA,"38",2011,"2_0000b2b9f5eb60eb3439_lc38",NA
"2344","2_0000eb7589384e5e0b1a","Reserva Natural","V - UICN","Río Cana",259.947,"RESERVA FORESTAL",NA,"38",2011,"2_0000eb7589384e5e0b1a_lc38",NA
"2345","2_00005e7c18e63314a3aa","Área de Manejo de Hábitat/Especies","IV - UICN","Cañón Río Gurabo",30.16,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_00005e7c18e63314a3aa_lc38",NA
"2346","2_000015ba4167cd27b617","Reserva Natural","V - UICN","Las Matas",47.777,"RESERVA FORESTAL",NA,"38",2011,"2_000015ba4167cd27b617_lc38",NA
"2347","2_0000697901ae10cfa05c","Área de Manejo de Hábitat/Especies","IV - UICN","Río Chacuey",38.774,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000697901ae10cfa05c_lc38",NA
"2348","2_0000c2339b4d30fe257c","Reserva Natural","V - UICN","Cerro Chacuey",51.893,"RESERVA FORESTAL",NA,"38",2011,"2_0000c2339b4d30fe257c_lc38",NA
"2349","2_0000d9f741199f6894b8","Parque Nacional","II - UICN","Manglares de Estero Balsa",56.546,"PARQUE NACIONAL",NA,"38",2011,"2_0000d9f741199f6894b8_lc38",NA
"2350","2_000057ef882f5c589930","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Saladilla",31.114,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_000057ef882f5c589930_lc38",NA
"2351","2_00009778b97e97dca431","Reserva Natural","V - UICN","Cayuco",5.039,"RESERVA FORESTAL",NA,"38",2011,"2_00009778b97e97dca431_lc38",NA
"2352","2_0000ffd440f16e9b1ae7","Parque Nacional","II - UICN","El Morro",18.363,"PARQUE NACIONAL",NA,"38",2011,"2_0000ffd440f16e9b1ae7_lc38",NA
"2353","2_0000b992c0235edfc892","Parque Nacional","II - UICN","Submarino Monte Cristi",245.214,"PARQUE NACIONAL SUBMARINO",NA,"38",2011,"2_0000b992c0235edfc892_lc38",NA
"2354","2_0000a81805ecd6aecb46","Área de Manejo de Hábitat/Especies","IV - UICN","Cayos Siete Hermanos",115.376,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000a81805ecd6aecb46_lc38",NA
"2355","2_00006b406203867b543a","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Tororu",0.06,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_00006b406203867b543a_lc38",NA
"2356","2_0000a77a2ca82b900722","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Arenas",0.04,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000a77a2ca82b900722_lc38",NA
"2357","2_00005af99beb815b9355","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Terreno",0.151,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_00005af99beb815b9355_lc38",NA
"2358","2_0000e7b63274d2ef20cb","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo de Los Muertos",0.056,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000e7b63274d2ef20cb_lc38",NA
"2359","2_00004a63f1e19d9dc549","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Ratas",0.085,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_00004a63f1e19d9dc549_lc38",NA
"2360","2_0000c1d4fc2bca9aede6","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Monte Cristo",0.065,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000c1d4fc2bca9aede6_lc38",NA
"2361","2_0000b11c328527a41d3a","Área de Manejo de Hábitat/Especies","IV - UICN","Cayo Monte Grande",0.044,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000b11c328527a41d3a_lc38",NA
"2362","2_00008e80f2d926772940","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",249.823,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00008e80f2d926772940_lc38",NA
"2363","2_0000bd5af867d08dad2a","Área de Protección Estricta","Ia - UICN","Villa Elisa",0.426,"RESERVA CIENTIFICA",NA,"38",2011,"2_0000bd5af867d08dad2a_lc38",NA
"2364","2_00005799cde1d3c8968f","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.004,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00005799cde1d3c8968f_lc38",NA
"2365","2_0000d3607a592751e875","Área de Protección Estricta","Ia - UICN","Estero Hondo",32.543,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_0000d3607a592751e875_lc38",NA
"2366","2_00004ec5e618ccf6f534","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00004ec5e618ccf6f534_lc38",NA
"2367","2_00009e526faa305f4ab4","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00009e526faa305f4ab4_lc38",NA
"2368","2_00007c7ac5cbcdde2869","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00007c7ac5cbcdde2869_lc38",NA
"2369","2_0000936b865088f2037a","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_0000936b865088f2037a_lc38",NA
"2370","2_0000d7645f798cd8f682","Parque Nacional","II - UICN","La Hispaniola",54.826,"PARQUE NACIONAL",NA,"38",2011,"2_0000d7645f798cd8f682_lc38",NA
"2371","2_00001bccad1eac18ffb2","Área de Manejo de Hábitat/Especies","IV - UICN","Bahia de Luperón",18.685,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_00001bccad1eac18ffb2_lc38",NA
"2372","2_000089ce49ef107125ba","Monumento Natural","III - UICN","Salto de La Damajagua",5.526,"MONUMENTO NATURAL",0,"38",2011,"2_000089ce49ef107125ba_lc38",0
"2373","2_0000201a330e4d485f8b","Parque Nacional","II - UICN","La Hispaniola",0,"PARQUE NACIONAL",NA,"38",2011,"2_0000201a330e4d485f8b_lc38",NA
"2374","2_00001842bfd669ef0112","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00001842bfd669ef0112_lc38",NA
"2375","2_000016221aff5d185318","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_000016221aff5d185318_lc38",NA
"2376","2_0000ed5220f882efc1b6","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_0000ed5220f882efc1b6_lc38",NA
"2377","2_000020883b0a537fd098","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.1,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_000020883b0a537fd098_lc38",NA
"2378","2_0000bfad6b8bd304a9ce","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_0000bfad6b8bd304a9ce_lc38",NA
"2379","2_0000c62e6a5bb287626f","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_0000c62e6a5bb287626f_lc38",NA
"2380","2_00007ac82954256a02c7","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.011,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00007ac82954256a02c7_lc38",NA
"2381","2_00004ae68a389f949498","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00004ae68a389f949498_lc38",NA
"2382","2_00004ab515037238d832","Área de Manejo de Hábitat/Especies","IV - UICN","Santuario Marino del Norte",0.001,"SANTUARIO DE MAMIFEROS MARINOS",NA,"38",2011,"2_00004ab515037238d832_lc38",NA
"2383","2_000051671fc009131ce3","Paisaje Protegido","VI - UICN","Entrada de Mao",54.367,"VIA PANORAMICA",NA,"38",2011,"2_000051671fc009131ce3_lc38",NA
"2384","2_0000f9514c545894c37c","Parque Nacional","II - UICN","Picky Lora",112.276,"PARQUE NACIONAL",NA,"38",2011,"2_0000f9514c545894c37c_lc38",NA
"2385","2_0000cbddd9fb265c6f27","Monumento Natural","III - UICN","Diego de Ocampo",25.344,"MONUMENTO NATURAL",NA,"38",2011,"2_0000cbddd9fb265c6f27_lc38",NA
"2386","2_00007862393053c11690","Monumento Natural","III - UICN","La Tinaja",29.519,"MONUMENTO NATURAL",NA,"38",2011,"2_00007862393053c11690_lc38",NA
"2387","2_0000c010c0482b7d1e56","Paisaje Protegido","VI - UICN","Carretera Santiago - La Cumbre - Puerto Plata",20.98,"VIA PANORAMICA",0,"38",2011,"2_0000c010c0482b7d1e56_lc38",0
"2388","2_00001abdd7635f769e12","Monumento Natural","III - UICN","La Ceiba",0.008,"MONUMENTO NATURAL",NA,"38",2011,"2_00001abdd7635f769e12_lc38",NA
"2389","2_0000710ddb2eeceb6ad3","Área de Protección Estricta","Ia - UICN","Dicayagua",1.146,"RESERVA CIENTIFICA",NA,"38",2011,"2_0000710ddb2eeceb6ad3_lc38",NA
"2390","2_00006e10ac563b6026cb","Monumento Natural","III - UICN","Loma Isabel de Torres",16.605,"MONUMENTO NATURAL",NA,"38",2011,"2_00006e10ac563b6026cb_lc38",NA
"2391","2_0000930bf269bf6132dd","Monumento Natural","III - UICN","Los Cacheos",55.77,"MONUMENTO NATURAL",NA,"38",2011,"2_0000930bf269bf6132dd_lc38",NA
"2392","2_00001076cc0dbf02a873","Monumento Natural","III - UICN","Las Caobas",105.472,"MONUMENTO NATURAL",NA,"38",2011,"2_00001076cc0dbf02a873_lc38",NA
"2393","2_000013948a662e11f76e","Parque Nacional","II - UICN","Lago Enriquillo e Isla Cabritos",404.934,"PARQUE NACIONAL",NA,"38",2011,"2_000013948a662e11f76e_lc38",NA
"2394","2_00009037357626787af3","Monumento Natural","III - UICN","Manantiales de Las Barías",1.238,"MONUMENTO NATURAL",NA,"38",2011,"2_00009037357626787af3_lc38",NA
"2395","2_0000d40380d6a203639e","Monumento Natural","III - UICN","Manantiales de Las Barías",0,"MONUMENTO NATURAL",NA,"38",2011,"2_0000d40380d6a203639e_lc38",NA
"2396","2_0000f8bd717b84eaf95f","Área de Protección Estricta","Ib - UICN","Loma Charco Azul",174.189,"RESERVA BIOLOGICA",NA,"38",2011,"2_0000f8bd717b84eaf95f_lc38",NA
"2397","2_0000b976ab335384d796","Parque Nacional","II - UICN","Sierra de Bahoruco",1092.27,"PARQUE NACIONAL",NA,"38",2011,"2_0000b976ab335384d796_lc38",NA
"2398","2_0000daaed3084ee2efdf","Parque Nacional","II - UICN","Jaragua",1535.015,"PARQUE NACIONAL",NA,"38",2011,"2_0000daaed3084ee2efdf_lc38",NA
"2399","2_0000b355f0bea1f5565b","Paisaje Protegido","VI - UICN","Playa de Cabo Rojo - Pedernales",17.517,"AREA NACIONAL DE RECREO",NA,"38",2011,"2_0000b355f0bea1f5565b_lc38",NA
"2400","2_000063c12bd4075f6f78","Paisaje Protegido","VI - UICN","Mirador del Paraíso",21.359,"VIA PANORAMICA",NA,"38",2011,"2_000063c12bd4075f6f78_lc38",NA
"2401","2_0000228295ccf706523d","Área de Manejo de Hábitat/Especies","IV - UICN","Arrecifes del Suroeste",2707.428,"SANTUARIO MARINO",NA,"38",2011,"2_0000228295ccf706523d_lc38",NA
"2402","2_0000329a90bc16ab6b31","Área de Manejo de Hábitat/Especies","III - UICN","Monumento Natural Miguel Domingo Fuerte",33.529,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000329a90bc16ab6b31_lc38",NA
"2403","2_0000f36b60883ecf46f3","Paisaje Protegido","VI - UICN","Carretera Cabral - Polo",10.156,"VIA PANORAMICA",NA,"38",2011,"2_0000f36b60883ecf46f3_lc38",NA
"2404","2_0000c39feb1e32715a4c","Área de Manejo de Hábitat/Especies","IV - UICN","Laguna Cabral o Rincón",56.035,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000c39feb1e32715a4c_lc38",NA
"2405","2_000073bdf19394f4dbf3","Parque Nacional","II - UICN","La Gran Sabana",219.576,"PARQUE NACIONAL",NA,"38",2011,"2_000073bdf19394f4dbf3_lc38",NA
"2406","2_0000f25b62449a8127e2","Monumento Natural","III - UICN","Las Marías",4.505,"MONUMENTO NATURAL",NA,"38",2011,"2_0000f25b62449a8127e2_lc38",NA
"2407","2_0000aaf22e4a1778d2fe","Parque Nacional","II - UICN","Sierra Martín García",261.503,"PARQUE NACIONAL",NA,"38",2011,"2_0000aaf22e4a1778d2fe_lc38",NA
"2408","2_00006d71f3302d656ffd","Área de Manejo de Hábitat/Especies","IV - UICN","Humedales del Bajo Yaque del Sur",58.462,"REFUGIO DE VIDA SILVESTRE",0,"38",2011,"2_00006d71f3302d656ffd_lc38",0
"2409","2_000013fc60e8e64f2222","Parque Nacional","II - UICN","Francisco Alberto Caamaño Deñó Mar",587.51,"PARQUE NACIONAL",NA,"38",2011,"2_000013fc60e8e64f2222_lc38",NA
"2410","2_0000f715b6624dfea4a3","Área de Manejo de Hábitat/Especies","IV - UICN","Manglares de Puerto Viejo",11.134,"REFUGIO DE VIDA SILVESTRE",NA,"38",2011,"2_0000f715b6624dfea4a3_lc38",NA
"2411","2_0000e81eb0fb46a080fc","Reserva Natural","V - UICN","Loma El 20",0,"RESERVA FORESTAL",NA,"38",2011,"2_0000e81eb0fb46a080fc_lc38",NA
"2412","2_0000fc578a88ccdcc327","Monumento Natural","III - UICN","Las Dunas de las Calderas",17.479,"MONUMENTO NATURAL",0,"38",2011,"2_0000fc578a88ccdcc327_lc38",0
"2413","2_0000ac2646d4a6099d21","Paisaje Protegido","VI - UICN","Playa Larga",15,"AREA NACIONAL DE RECREO",NA,"38",2011,"2_0000ac2646d4a6099d21_lc38",NA
"2414","2_0000c38714327f80e05d","Paisaje Protegido","VI - UICN","Playa Blanca",6.663,"AREA NACIONAL DE RECREO",NA,"38",2011,"2_0000c38714327f80e05d_lc38",NA
"2415","2_00002d1be82f4bcd74c6","Paisaje Protegido","VI - UICN","Bahía de las Águilas",39.89,"AREA NACIONAL DE RECREO",NA,"38",2011,"2_00002d1be82f4bcd74c6_lc38",NA
"2416","2_0000db6f74a1140a48ec","Paisaje Protegido","VI - UICN","Autopista 6 de Noviembre",3.64,"CORREDOR ECOLOGICO",NA,"39",2011,"2_0000db6f74a1140a48ec_lc39",NA
"2417","2_0000c451075b23e5802d","Paisaje Protegido","VI - UICN","Autopista 6 de Noviembre",3.64,"CORREDOR ECOLOGICO",NA,"39",2011,"2_0000c451075b23e5802d_lc39",NA
"2418","2_0000bf93afe62ed07a2c","Reserva Natural","V - UICN","Cerro de Bocanigua",29.208,"RESERVA FORESTAL",NA,"39",2011,"2_0000bf93afe62ed07a2c_lc39",NA
"2419","2_00000ff7eb15b950099d","Monumento Natural","III - UICN","Don Rafael Herrera Cabral",0.495,"AREA DE PROTECCION ESPECIAL",NA,"39",2011,"2_00000ff7eb15b950099d_lc39",NA
"2420","2_0000fa283ee10d34e2a8","Parque Nacional","II - UICN","Máximo Gómez",42.295,"PARQUE NACIONAL",NA,"39",2011,"2_0000fa283ee10d34e2a8_lc39",NA
"2421","2_00004c9de295cee01390","Parque Nacional","II - UICN","Luis Quin",197.294,"PARQUE NACIONAL",NA,"39",2011,"2_00004c9de295cee01390_lc39",NA
"2422","2_00004e3d4ddc6137c059","Área de Protección Estricta","Ia - UICN","Loma Barbacoa",13.708,"RESERVA CIENTIFICA",NA,"39",2011,"2_00004e3d4ddc6137c059_lc39",NA
"2423","2_00003d834babc82df9c7","Monumento Natural","III - UICN","Reserva Antropológica Cuevas de Borbón o del Pomier",5.022,"MONUMENTO NATURAL",NA,"39",2011,"2_00003d834babc82df9c7_lc39",NA
"2424","2_000016ca712539e81bfc","Paisaje Protegido","V - UICN","Boca de Nigua",5.815,"AREA NACIONAL DE RECREO",NA,"39",2011,"2_000016ca712539e81bfc_lc39",NA
"2425","2_0000fcf7e3fe8b2b437b","Parque Nacional","II - UICN","Submarino La Caleta",11.153,"PARQUE NACIONAL SUBMARINO",NA,"39",2011,"2_0000fcf7e3fe8b2b437b_lc39",NA
"2426","2_0000764c442957d5ae5b","Paisaje Protegido","VI - UICN","Autopista Juan Bosch",5.556,"CORREDOR ECOLOGICO",NA,"39",2011,"2_0000764c442957d5ae5b_lc39",NA
"2427","2_0000f8c06163f8b84756","Área de Manejo de Hábitat/Especies","IV - UICN","Arrecifes del Sureste",7860.712,"SANTUARIO MARINO",0,"39",2011,"2_0000f8c06163f8b84756_lc39",0
"2428","2_000020f3c6a1c4dc9cab","Monumento Natural","III - UICN","Isla Catalina",16.239,"MONUMENTO NATURAL",0,"39",2011,"2_000020f3c6a1c4dc9cab_lc39",0
"2429","2_0000039059b3d9d553f4","Paisaje Protegido","VI - UICN","Guaraguao - Punta Catuano",18.595,"AREA NACIONAL DE RECREO",0,"39",2011,"2_0000039059b3d9d553f4_lc39",0
"2430","2_0000fd9913b1b9492eed","Parque Nacional","II - UICN","Cotubanamá  (Del Este)",796.405,"PARQUE NACIONAL",0,"39",2011,"2_0000fd9913b1b9492eed_lc39",0
"2431","2_0000e0ce5136adb372f8","Área de Manejo de Hábitat/Especies","IV - UICN","Lagunas de Bávaro y El Caletón",6.4,"REFUGIO DE VIDA SILVESTRE",0,"39",2011,"2_0000e0ce5136adb372f8_lc39",0
"2432","2_00000ebf3113d6c1215e","Monumento Natural","III - UICN","Hoyo Claro",39.296,"MONUMENTO NATURAL",0.00168023532348633,"39",2011,"2_00000ebf3113d6c1215e_lc39",0
"2433","2_000003ccf46b1ae81f21","Parque Nacional","II - UICN","Punta Espada",82.238,"PARQUE NACIONAL",NA,"39",2011,"2_000003ccf46b1ae81f21_lc39",NA
"2434","2_00007c7c512a2e5a0f70","Monumento Natural","III - UICN","Punta Bayahibe",1.507,"MONUMENTO NATURAL",NA,"39",2011,"2_00007c7c512a2e5a0f70_lc39",NA
"2435","2_00002c96bc8da7a8b6e1","Monumento Natural","III - UICN","Loma la Altagracia o Loma la Enea",0.675,"MONUMENTO NATURAL",NA,"39",2011,"2_00002c96bc8da7a8b6e1_lc39",NA
"2436","2_0000b06cd5eec708891a","PAISAJES PROTEGIDOS","VI - UICN","Vía Panorámica Costa Azul",18.918,"VIA PANORAMICA",0,"39",2011,"2_0000b06cd5eec708891a_lc39",0
"2437","2_0000f462fc5d892fc577","Área de Manejo de Hábitat/Especies","IV - UICN","Ría Maimón",4.828,"REFUGIO DE VIDA SILVESTRE",0.00249091392333984,"39",2011,"2_0000f462fc5d892fc577_lc39",0
"2438","2_0000fce0c24e1805a613","Área de Manejo de Hábitat/Especies","IV - UICN","Lagunas Redonda y Limón",32.253,"REFUGIO DE VIDA SILVESTRE",0.00231087285949707,"39",2011,"2_0000fce0c24e1805a613_lc39",0
"2439","2_0000d54a6879b8f1fc77","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",35270.055,"SANTUARIO DE MAMIFEROS MARINOS",0,"39",2011,"2_0000d54a6879b8f1fc77_lc39",0
"2440","2_00006a0c56e813dd722b","Monumento Natural","III - UICN","Laguna Gri-Grí",16.151,"MONUMENTO NATURAL",NA,"39",2011,"2_00006a0c56e813dd722b_lc39",NA
"2441","2_0000dc612fd23821a738","Paisaje Protegido","VI - UICN","Mirador del Atlántico",12.116,"VIA PANORAMICA",NA,"39",2011,"2_0000dc612fd23821a738_lc39",NA
"2442","2_0000d41ac81dfc55fa2f","Monumento Natural","III - UICN","Lagunas Cabarete y Goleta",71.801,"MONUMENTO NATURAL",0.00259750416339949,"39",2011,"2_0000d41ac81dfc55fa2f_lc39",0
"2443","2_0000f2a2d824a008b435","Área de Protección Estricta","Ia - UICN","La Salcedoa",41.216,"RESERVA CIENTIFICA",NA,"39",2011,"2_0000f2a2d824a008b435_lc39",NA
"2444","2_00005eaa06b3665d60ce","Área de Protección Estricta","Ia - UICN","Loma Quita Espuela",75.737,"RESERVA CIENTIFICA",NA,"39",2011,"2_00005eaa06b3665d60ce_lc39",NA
"2445","2_0000a528c46e5f5164f8","Área de Manejo de Hábitat/Especies","IV - UICN","La Gran Laguna o Perucho",7.32,"REFUGIO DE VIDA SILVESTRE",0,"39",2011,"2_0000a528c46e5f5164f8_lc39",0
"2446","2_00005c34cbb1800494c4","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.302,"SANTUARIO DE MAMIFEROS MARINOS",NA,"39",2011,"2_00005c34cbb1800494c4_lc39",NA
"2447","2_0000b4cd58c00b7bc103","Área de Protección Estricta","Ia - UICN","Loma Guaconejo",23.371,"RESERVA CIENTIFICA",NA,"39",2011,"2_0000b4cd58c00b7bc103_lc39",NA
"2448","2_000096c4da9fbc478a40","Paisaje Protegido","IV - UICN","Carretera Nagua - Sánchez",16.847,"VIA PANORAMICA",0,"39",2011,"2_000096c4da9fbc478a40_lc39",0
"2449","2_000053e64cce0747a976","Área de Manejo de Hábitat/Especies","IV - UICN","Gran Estero",152.16,"REFUGIO DE VIDA SILVESTRE",0,"39",2011,"2_000053e64cce0747a976_lc39",0
"2450","2_0000d194531576124c3f","Paisaje Protegido","VI - UICN","Autovia Santo Domingo - Samana - Boulevar del Atlantico",103.411,"VIA PANORAMICA",0,"39",2011,"2_0000d194531576124c3f_lc39",0
"2451","2_0000cdcb5769a5c302b6","Parque Nacional","II - UICN","Manglares del Bajo Yuna",121.155,"PARQUE NACIONAL",0,"39",2011,"2_0000cdcb5769a5c302b6_lc39",0
"2452","2_0000a5d843dbedc0869f","Paisaje Protegido","IV - UICN","Carretera Nagua - Sánchez",0,"VIA PANORAMICA",0,"39",2011,"2_0000a5d843dbedc0869f_lc39",0
"2453","2_0000d88e17fd5aa4df25","Monumento Natural","III - UICN","El Saltadero",2.38,"MONUMENTO NATURAL",NA,"39",2011,"2_0000d88e17fd5aa4df25_lc39",NA
"2454","2_0000e41b0f7e2217341d","Monumento Natural","III - UICN","Bosque Húmedo de Río San Juan",1.593,"MONUMENTO NATURAL",NA,"39",2011,"2_0000e41b0f7e2217341d_lc39",NA
"2455","2_000082d1b74ea5e5ceff","Monumento Natural","III - UICN","Cabo Francés Viejo",0.247,"MONUMENTO NATURAL",NA,"39",2011,"2_000082d1b74ea5e5ceff_lc39",NA
"2456","2_0000e5fbd7c3686e678f","Parque Nacional","II - UICN","Cabo Cabrón",35.623,"PARQUE NACIONAL",NA,"39",2011,"2_0000e5fbd7c3686e678f_lc39",NA
"2457","2_00009037f8ad8d850e10","Monumento Natural","III - UICN","Cabo Samaná",9.271,"MONUMENTO NATURAL",NA,"39",2011,"2_00009037f8ad8d850e10_lc39",NA
"2458","2_000077e1942d05f83399","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.265,"SANTUARIO DE MAMIFEROS MARINOS",NA,"39",2011,"2_000077e1942d05f83399_lc39",NA
"2459","2_0000e4a2e995c1356c9a","Área de Protección Estricta","Ia - UICN","Santuario de los Bancos de La Plata y La Navidad",0.024,"SANTUARIO DE MAMIFEROS MARINOS",NA,"39",2011,"2_0000e4a2e995c1356c9a_lc39",NA
"2460","2_000055fc039a0baf69b9","Monumento Natural","III - UICN","Salto El Limón",16.475,"MONUMENTO NATURAL",0,"39",2011,"2_000055fc039a0baf69b9_lc39",0
"2461","2_0000fb2ff63f33523634","Parque Nacional","II - UICN","Los Haitises",631.681,"PARQUE NACIONAL",0,"39",2011,"2_0000fb2ff63f33523634_lc39",0
